Time (Sec);S2;S1;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S2;S20;S21;S3;S4;S5;S6;S7;S8;S9;
9.013333333333321;19160.0;99.83019120000003;99.83019120000003;99.83019120000003;99.83019120000003;99.78472560000004;99.83019120000003;99.83019120000003;99.78472560000004;99.83019120000003;99.83019120000003;99.78472560000004;99.97672319999998;99.83019120000003;99.83019120000003;99.83019120000003;99.83019120000003;99.78472560000004;99.83019120000003;99.83019120000003;99.83019120000003;99.78472560000004;
9.558191999999984;19160.0;99.83019120000003;99.83019120000003;99.83019120000003;99.83019120000003;99.76957040000005;99.83019120000003;99.83019120000003;99.76957040000005;99.83019120000003;99.83019120000003;99.76957040000005;99.97662319999998;99.83019120000003;99.83019120000003;99.83019120000003;99.83019120000003;99.76957040000005;99.83019120000003;99.83019120000003;99.83019120000003;99.76957040000005;
10.013333333333316;19160.0;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;99.76947040000005;99.83009120000003;99.83009120000003;99.76947040000005;99.83009120000003;99.83009120000003;99.76947040000005;99.97662319999998;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;99.76947040000005;99.83009120000003;99.83009120000003;99.83009120000003;99.76947040000005;
10.558191999999979;19160.0;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;99.75431520000005;99.83009120000003;99.83009120000003;99.75431520000005;99.83009120000003;99.83009120000003;99.75431520000005;99.97652319999997;99.83009120000003;99.83009120000003;99.83009120000003;99.83009120000003;99.75431520000005;99.83009120000003;99.83009120000003;99.83009120000003;99.75431520000005;
11.01333333333331;19160.0;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;99.75421520000005;99.82999120000002;99.82999120000002;99.75421520000005;99.82999120000002;99.82999120000002;99.75421520000005;99.97652319999997;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;99.75421520000005;99.82999120000002;99.82999120000002;99.82999120000002;99.75421520000005;
11.558191999999973;19160.0;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;99.73906000000005;99.82999120000002;99.82999120000002;99.73906000000005;99.82999120000002;99.82999120000002;99.73906000000005;99.97642319999997;99.82999120000002;99.82999120000002;99.82999120000002;99.82999120000002;99.73906000000005;99.82999120000002;99.82999120000002;99.82999120000002;99.73906000000005;
12.013333333333305;19160.0;99.82989120000002;99.82989120000002;99.82989120000002;99.82989120000002;99.73896000000005;99.82989120000002;99.82989120000002;99.73896000000005;99.82989120000002;99.82989120000002;99.73896000000005;99.97642319999997;99.82989120000002;99.82989120000002;99.82989120000002;99.82989120000002;99.73896000000005;99.82989120000002;99.82989120000002;99.82989120000002;99.73896000000005;
12.55819199999997;19160.0;99.81473600000002;99.81473600000002;99.82989120000002;99.82989120000002;99.73896000000005;99.82989120000002;99.82989120000002;99.73896000000005;99.82989120000002;99.82989120000002;99.72380480000005;99.96116799999997;99.81473600000002;99.82989120000002;99.82989120000002;99.82989120000002;99.73896000000005;99.82989120000002;99.81473600000002;99.82989120000002;99.73896000000005;
13.013333333333302;19160.0;99.81463600000002;99.81463600000002;99.82979120000002;99.82979120000002;99.73886000000005;99.82979120000002;99.82979120000002;99.73886000000005;99.82979120000002;99.82979120000002;99.72370480000005;99.96116799999997;99.81463600000002;99.82979120000002;99.82979120000002;99.82979120000002;99.73886000000005;99.82979120000002;99.81463600000002;99.82979120000002;99.73886000000005;
13.568191999999966;19160.0;99.79948080000003;99.79948080000003;99.82979120000002;99.82979120000002;99.73886000000005;99.82979120000002;99.82979120000002;99.73886000000005;99.82979120000002;99.82979120000002;99.70854960000005;99.94591279999997;99.79948080000003;99.82979120000002;99.82979120000002;99.82979120000002;99.73886000000005;99.82979120000002;99.79948080000003;99.82979120000002;99.73886000000005;
14.013333333333298;19160.0;99.79938080000002;99.79938080000002;99.82969120000001;99.82969120000001;99.73876000000004;99.82969120000001;99.82969120000001;99.73876000000004;99.82969120000001;99.82969120000001;99.70844960000005;99.94591279999997;99.79938080000002;99.82969120000001;99.82969120000001;99.82969120000001;99.73876000000004;99.82969120000001;99.79938080000002;99.82969120000001;99.73876000000004;
14.578191999999962;19160.0;99.78422560000003;99.78422560000003;99.82969120000001;99.82969120000001;99.73876000000004;99.82969120000001;99.82969120000001;99.73876000000004;99.82969120000001;99.82969120000001;99.69329440000006;99.93065759999998;99.78422560000003;99.82969120000001;99.82969120000001;99.82969120000001;99.73876000000004;99.82969120000001;99.78422560000003;99.82969120000001;99.73876000000004;
15.013333333333295;19160.0;99.78412560000002;99.78412560000002;99.82959120000001;99.82959120000001;99.73866000000004;99.82959120000001;99.82959120000001;99.73866000000004;99.82959120000001;99.82959120000001;99.69319440000005;99.93065759999998;99.78412560000002;99.82959120000001;99.82959120000001;99.82959120000001;99.73866000000004;99.82959120000001;99.78412560000002;99.82959120000001;99.73866000000004;
15.588191999999959;19160.0;99.76897040000003;99.76897040000003;99.82959120000001;99.82959120000001;99.73866000000004;99.82959120000001;99.82959120000001;99.73866000000004;99.82959120000001;99.82959120000001;99.67803920000006;99.91540239999998;99.76897040000003;99.82959120000001;99.82959120000001;99.82959120000001;99.73866000000004;99.82959120000001;99.76897040000003;99.82959120000001;99.73866000000004;
16.01333333333329;19160.0;99.76887040000003;99.76887040000003;99.8294912;99.8294912;99.73856000000004;99.8294912;99.8294912;99.73856000000004;99.8294912;99.8294912;99.67793920000005;99.91540239999998;99.76887040000003;99.8294912;99.8294912;99.8294912;99.73856000000004;99.8294912;99.76887040000003;99.8294912;99.73856000000004;
16.598191999999962;19160.0;99.75371520000003;99.75371520000003;99.8294912;99.8294912;99.73856000000004;99.8294912;99.8294912;99.73856000000004;99.8294912;99.8294912;99.66278400000006;99.90014719999998;99.75371520000003;99.8294912;99.8294912;99.8294912;99.73856000000004;99.8294912;99.75371520000003;99.8294912;99.73856000000004;
17.0133333333333;19160.0;99.75361520000003;99.75361520000003;99.8293912;99.8293912;99.73846000000003;99.8293912;99.8293912;99.73846000000003;99.8293912;99.8293912;99.66268400000006;99.90014719999998;99.75361520000003;99.8293912;99.8293912;99.8293912;99.73846000000003;99.8293912;99.75361520000003;99.8293912;99.73846000000003;
17.508191999999976;19160.0;99.73846000000003;99.73846000000003;99.8293912;99.8293912;99.73846000000003;99.8293912;99.8293912;99.73846000000003;99.8293912;99.8293912;99.64752880000006;99.88489199999998;99.73846000000003;99.8293912;99.8293912;99.8293912;99.73846000000003;99.8293912;99.73846000000003;99.8293912;99.73846000000003;
18.008191999999983;19160.0;99.73846000000003;99.73846000000003;99.8293912;99.8293912;99.73846000000003;99.8293912;99.8293912;99.73846000000003;99.8293912;99.8293912;99.64752880000006;99.88489199999998;99.73846000000003;99.8293912;99.8293912;99.8293912;99.73846000000003;99.8293912;99.73846000000003;99.8293912;99.73846000000003;
18.55735866666666;19160.0;99.73836000000003;99.73836000000003;99.8292912;99.8292912;99.73836000000003;99.8292912;99.8292912;99.73836000000003;99.814136;99.814136;99.63227360000006;99.88479199999998;99.73836000000003;99.8292912;99.8292912;99.8292912;99.73836000000003;99.814136;99.73836000000003;99.8292912;99.72320480000003;
19.013333333333332;19160.0;99.73826000000003;99.73826000000003;99.8291912;99.8291912;99.73826000000003;99.8291912;99.8291912;99.73826000000003;99.814036;99.814036;99.63217360000006;99.88479199999998;99.73826000000003;99.8291912;99.8291912;99.8291912;99.73826000000003;99.814036;99.73826000000003;99.8291912;99.72310480000003;
19.557358666666673;19160.0;99.73826000000003;99.73826000000003;99.8291912;99.8291912;99.73826000000003;99.8291912;99.8291912;99.73826000000003;99.7988808;99.7988808;99.61701840000006;99.88469199999997;99.73826000000003;99.8291912;99.8291912;99.8291912;99.73826000000003;99.7988808;99.73826000000003;99.8291912;99.70794960000003;
20.013333333333346;19160.0;99.73816000000002;99.73816000000002;99.8290912;99.8290912;99.73816000000002;99.8290912;99.8290912;99.73816000000002;99.7987808;99.7987808;99.61691840000006;99.88469199999997;99.73816000000002;99.8290912;99.8290912;99.8290912;99.73816000000002;99.7987808;99.73816000000002;99.8290912;99.70784960000003;
20.557358666666687;19160.0;99.73816000000002;99.73816000000002;99.8290912;99.8290912;99.73816000000002;99.8290912;99.8290912;99.73816000000002;99.78362560000001;99.78362560000001;99.60176320000006;99.88459199999997;99.73816000000002;99.8290912;99.8290912;99.8290912;99.73816000000002;99.78362560000001;99.73816000000002;99.8290912;99.69269440000004;
21.01333333333336;19160.0;99.73806000000002;99.73806000000002;99.82899119999999;99.82899119999999;99.73806000000002;99.82899119999999;99.82899119999999;99.73806000000002;99.7835256;99.7835256;99.60166320000006;99.88459199999997;99.73806000000002;99.82899119999999;99.82899119999999;99.82899119999999;99.73806000000002;99.7835256;99.73806000000002;99.82899119999999;99.69259440000003;
21.5573586666667;19160.0;99.73806000000002;99.73806000000002;99.82899119999999;99.82899119999999;99.73806000000002;99.82899119999999;99.82899119999999;99.73806000000002;99.76837040000001;99.76837040000001;99.58650800000007;99.88449199999997;99.73806000000002;99.82899119999999;99.82899119999999;99.82899119999999;99.73806000000002;99.76837040000001;99.73806000000002;99.82899119999999;99.67743920000004;
22.013333333333374;19160.0;99.73796000000002;99.73796000000002;99.82889119999999;99.82889119999999;99.73796000000002;99.82889119999999;99.82889119999999;99.73796000000002;99.7682704;99.7682704;99.58640800000006;99.88449199999997;99.73796000000002;99.82889119999999;99.82889119999999;99.82889119999999;99.73796000000002;99.7682704;99.73796000000002;99.82889119999999;99.67733920000003;
22.557358666666715;19160.0;99.73796000000002;99.73796000000002;99.82889119999999;99.82889119999999;99.73796000000002;99.82889119999999;99.82889119999999;99.73796000000002;99.75311520000001;99.75311520000001;99.57125280000007;99.88439199999996;99.73796000000002;99.82889119999999;99.82889119999999;99.82889119999999;99.73796000000002;99.75311520000001;99.73796000000002;99.82889119999999;99.66218400000004;
23.023333333333387;19160.0;99.73786000000001;99.73786000000001;99.82879119999998;99.82879119999998;99.73786000000001;99.82879119999998;99.82879119999998;99.73786000000001;99.75301520000001;99.75301520000001;99.57115280000006;99.88439199999996;99.73786000000001;99.82879119999998;99.82879119999998;99.82879119999998;99.73786000000001;99.75301520000001;99.73786000000001;99.82879119999998;99.66208400000004;
23.567358666666728;19160.0;99.73786000000001;99.73786000000001;99.82879119999998;99.82879119999998;99.73786000000001;99.82879119999998;99.82879119999998;99.73786000000001;99.73786000000001;99.73786000000001;99.55599760000007;99.88429199999996;99.73786000000001;99.82879119999998;99.82879119999998;99.82879119999998;99.73786000000001;99.73786000000001;99.73786000000001;99.82879119999998;99.64692880000004;
24.00000000000008;19160.0;99.73786000000001;99.73786000000001;99.82879119999998;99.82879119999998;99.73786000000001;99.82879119999998;99.82879119999998;99.73786000000001;99.73786000000001;99.73786000000001;99.55599760000007;99.88429199999996;99.73786000000001;99.82879119999998;99.82879119999998;99.82879119999998;99.73786000000001;99.73786000000001;99.73786000000001;99.82879119999998;99.64692880000004;
24.578192000000072;19160.0;99.73776000000001;99.73776000000001;99.82869119999998;99.82869119999998;99.73776000000001;99.82869119999998;99.82869119999998;99.73776000000001;99.73776000000001;99.73776000000001;99.55589760000007;99.88419199999996;99.73776000000001;99.82869119999998;99.81353599999998;99.82869119999998;99.73776000000001;99.73776000000001;99.72260480000001;99.82869119999998;99.64682880000004;
25.04333333333341;19160.0;99.73766;99.73766;99.82859119999998;99.82859119999998;99.73766;99.82859119999998;99.82859119999998;99.73766;99.73766;99.73766;99.55579760000006;99.88419199999996;99.73766;99.82859119999998;99.81343599999998;99.82859119999998;99.73766;99.73766;99.72250480000001;99.82859119999998;99.64672880000003;
25.588192000000085;19160.0;99.73766;99.73766;99.82859119999998;99.82859119999998;99.73766;99.82859119999998;99.82859119999998;99.73766;99.73766;99.73766;99.55579760000006;99.88409199999995;99.73766;99.82859119999998;99.79828079999999;99.82859119999998;99.73766;99.73766;99.70734960000001;99.82859119999998;99.64672880000003;
26.053333333333423;19160.0;99.73756;99.73756;99.82849119999997;99.82849119999997;99.73756;99.82849119999997;99.82849119999997;99.73756;99.73756;99.73756;99.55569760000006;99.88409199999995;99.73756;99.82849119999997;99.79818079999998;99.82849119999997;99.73756;99.73756;99.70724960000001;99.82849119999997;99.64662880000003;
26.598192000000097;19160.0;99.73756;99.73756;99.82849119999997;99.82849119999997;99.73756;99.82849119999997;99.82849119999997;99.73756;99.73756;99.73756;99.55569760000006;99.88399199999995;99.73756;99.82849119999997;99.78302559999999;99.82849119999997;99.73756;99.73756;99.69209440000002;99.82849119999997;99.64662880000003;
27.063333333333436;19160.0;99.73746;99.73746;99.82839119999997;99.82839119999997;99.73746;99.82839119999997;99.82839119999997;99.73746;99.73746;99.73746;99.55559760000006;99.88399199999995;99.73746;99.82839119999997;99.78292559999998;99.82839119999997;99.73746;99.73746;99.69199440000001;99.82839119999997;99.64652880000003;
27.508192000000108;19160.0;99.73746;99.73746;99.82839119999997;99.82839119999997;99.73746;99.82839119999997;99.82839119999997;99.73746;99.73746;99.73746;99.55559760000006;99.88389199999995;99.73746;99.82839119999997;99.76777039999999;99.82839119999997;99.73746;99.73746;99.67683920000002;99.82839119999997;99.64652880000003;
28.008192000000115;19160.0;99.73746;99.73746;99.82839119999997;99.82839119999997;99.73746;99.82839119999997;99.82839119999997;99.73746;99.73746;99.73746;99.55559760000006;99.88389199999995;99.73746;99.82839119999997;99.76777039999999;99.82839119999997;99.73746;99.73746;99.67683920000002;99.82839119999997;99.64652880000003;
28.51819200000012;19160.0;99.73736;99.73736;99.82829119999997;99.82829119999997;99.73736;99.82829119999997;99.82829119999997;99.73736;99.73736;99.73736;99.55549760000005;99.88379199999994;99.73736;99.82829119999997;99.75251519999999;99.82829119999997;99.73736;99.73736;99.66158400000002;99.82829119999997;99.64642880000002;
29.018192000000127;19160.0;99.73736;99.73736;99.82829119999997;99.82829119999997;99.73736;99.82829119999997;99.82829119999997;99.73736;99.73736;99.73736;99.55549760000005;99.88379199999994;99.73736;99.82829119999997;99.75251519999999;99.82829119999997;99.73736;99.73736;99.66158400000002;99.82829119999997;99.64642880000002;
29.528192000000132;19160.0;99.73725999999999;99.73725999999999;99.82819119999996;99.82819119999996;99.73725999999999;99.82819119999996;99.82819119999996;99.73725999999999;99.73725999999999;99.73725999999999;99.55539760000005;99.88369199999994;99.73725999999999;99.82819119999996;99.73725999999999;99.82819119999996;99.73725999999999;99.73725999999999;99.64632880000002;99.82819119999996;99.64632880000002;
30.000000000000156;19160.0;99.73725999999999;99.73725999999999;99.82819119999996;99.82819119999996;99.73725999999999;99.82819119999996;99.82819119999996;99.73725999999999;99.73725999999999;99.73725999999999;99.55539760000005;99.88369199999994;99.73725999999999;99.82819119999996;99.73725999999999;99.82819119999996;99.73725999999999;99.73725999999999;99.64632880000002;99.82819119999996;99.64632880000002;
30.538192000000148;19160.0;99.73715999999999;99.73715999999999;99.82809119999996;99.82809119999996;99.73715999999999;99.82809119999996;99.82809119999996;99.73715999999999;99.73715999999999;99.73715999999999;99.55529760000005;99.88359199999994;99.73715999999999;99.82809119999996;99.7220048;99.82809119999996;99.73715999999999;99.73715999999999;99.64622880000002;99.82809119999996;99.64622880000002;
31.038192000000155;19160.0;99.73715999999999;99.73715999999999;99.82809119999996;99.82809119999996;99.73715999999999;99.82809119999996;99.82809119999996;99.73715999999999;99.73715999999999;99.73715999999999;99.55529760000005;99.88359199999994;99.73715999999999;99.82809119999996;99.7220048;99.82809119999996;99.73715999999999;99.73715999999999;99.64622880000002;99.82809119999996;99.64622880000002;
31.548192000000164;19160.0;99.73705999999999;99.73705999999999;99.82799119999996;99.82799119999996;99.73705999999999;99.82799119999996;99.82799119999996;99.73705999999999;99.73705999999999;99.73705999999999;99.55519760000004;99.88349199999993;99.73705999999999;99.82799119999996;99.7067496;99.82799119999996;99.73705999999999;99.73705999999999;99.64612880000001;99.82799119999996;99.64612880000001;
32.04819200000017;19160.0;99.73705999999999;99.73705999999999;99.82799119999996;99.82799119999996;99.73705999999999;99.82799119999996;99.82799119999996;99.73705999999999;99.73705999999999;99.73705999999999;99.55519760000004;99.88349199999993;99.73705999999999;99.82799119999996;99.7067496;99.82799119999996;99.73705999999999;99.73705999999999;99.64612880000001;99.82799119999996;99.64612880000001;
32.558192000000176;19160.0;99.73695999999998;99.73695999999998;99.82789119999995;99.82789119999995;99.73695999999998;99.82789119999995;99.82789119999995;99.73695999999998;99.73695999999998;99.73695999999998;99.55509760000004;99.88339199999993;99.73695999999998;99.82789119999995;99.6914944;99.82789119999995;99.73695999999998;99.73695999999998;99.64602880000001;99.82789119999995;99.64602880000001;
33.05819200000018;19160.0;99.73695999999998;99.73695999999998;99.82789119999995;99.82789119999995;99.73695999999998;99.82789119999995;99.82789119999995;99.73695999999998;99.73695999999998;99.73695999999998;99.55509760000004;99.88339199999993;99.73695999999998;99.82789119999995;99.6914944;99.82789119999995;99.73695999999998;99.73695999999998;99.64602880000001;99.82789119999995;99.64602880000001;
33.56819200000019;19160.0;99.73685999999998;99.73685999999998;99.82779119999995;99.82779119999995;99.73685999999998;99.82779119999995;99.82779119999995;99.73685999999998;99.73685999999998;99.73685999999998;99.55499760000004;99.88329199999993;99.73685999999998;99.82779119999995;99.6762392;99.82779119999995;99.73685999999998;99.73685999999998;99.64592880000001;99.82779119999995;99.64592880000001;
34.068192000000195;19160.0;99.73685999999998;99.73685999999998;99.82779119999995;99.82779119999995;99.73685999999998;99.82779119999995;99.82779119999995;99.73685999999998;99.73685999999998;99.73685999999998;99.55499760000004;99.88329199999993;99.73685999999998;99.82779119999995;99.6762392;99.82779119999995;99.73685999999998;99.73685999999998;99.64592880000001;99.82779119999995;99.64592880000001;
34.5781920000002;19160.0;99.73675999999998;99.73675999999998;99.82769119999995;99.82769119999995;99.73675999999998;99.82769119999995;99.82769119999995;99.73675999999998;99.73675999999998;99.73675999999998;99.55489760000003;99.88319199999992;99.73675999999998;99.82769119999995;99.660984;99.82769119999995;99.73675999999998;99.73675999999998;99.6458288;99.82769119999995;99.6458288;
35.07819200000021;19160.0;99.73675999999998;99.73675999999998;99.82769119999995;99.82769119999995;99.73675999999998;99.82769119999995;99.82769119999995;99.73675999999998;99.73675999999998;99.73675999999998;99.55489760000003;99.88319199999992;99.73675999999998;99.82769119999995;99.660984;99.82769119999995;99.73675999999998;99.73675999999998;99.6458288;99.82769119999995;99.6458288;
35.58819200000021;19160.0;99.73665999999997;99.73665999999997;99.82759119999994;99.82759119999994;99.73665999999997;99.82759119999994;99.82759119999994;99.73665999999997;99.73665999999997;99.73665999999997;99.55479760000003;99.88309199999992;99.73665999999997;99.82759119999994;99.6457288;99.82759119999994;99.73665999999997;99.73665999999997;99.6457288;99.82759119999994;99.6457288;
36.00000000000024;19160.0;99.73665999999997;99.73665999999997;99.82759119999994;99.82759119999994;99.73665999999997;99.82759119999994;99.82759119999994;99.73665999999997;99.73665999999997;99.73665999999997;99.55479760000003;99.88309199999992;99.73665999999997;99.82759119999994;99.6457288;99.82759119999994;99.73665999999997;99.73665999999997;99.6457288;99.82759119999994;99.6457288;
36.598192000000225;19160.0;99.72140479999997;99.72140479999997;99.82749119999994;99.82749119999994;99.73655999999997;99.82749119999994;99.82749119999994;99.73655999999997;99.72140479999997;99.73655999999997;99.55469760000003;99.86783679999992;99.72140479999997;99.81233599999995;99.6456288;99.82749119999994;99.73655999999997;99.72140479999997;99.6456288;99.81233599999995;99.6456288;
37.09819200000023;19160.0;99.72140479999997;99.72140479999997;99.82749119999994;99.82749119999994;99.73655999999997;99.82749119999994;99.82749119999994;99.73655999999997;99.72140479999997;99.73655999999997;99.55469760000003;99.86783679999992;99.72140479999997;99.81233599999995;99.6456288;99.82749119999994;99.73655999999997;99.72140479999997;99.6456288;99.81233599999995;99.6456288;
37.50819200000023;19160.0;99.70614959999997;99.70614959999997;99.82739119999994;99.82739119999994;99.73645999999997;99.82739119999994;99.82739119999994;99.73645999999997;99.70614959999997;99.73645999999997;99.55459760000002;99.85258159999992;99.70614959999997;99.79708079999995;99.6455288;99.82739119999994;99.73645999999997;99.70614959999997;99.6455288;99.79708079999995;99.6455288;
38.008192000000236;19160.0;99.70614959999997;99.70614959999997;99.82739119999994;99.82739119999994;99.73645999999997;99.82739119999994;99.82739119999994;99.73645999999997;99.70614959999997;99.73645999999997;99.55459760000002;99.85258159999992;99.70614959999997;99.79708079999995;99.6455288;99.82739119999994;99.73645999999997;99.70614959999997;99.6455288;99.79708079999995;99.6455288;
38.518192000000234;19160.0;99.69089439999998;99.69089439999998;99.82729119999993;99.82729119999993;99.73635999999996;99.82729119999993;99.82729119999993;99.73635999999996;99.69089439999998;99.73635999999996;99.55449760000002;99.83732639999992;99.69089439999998;99.78182559999995;99.64542879999999;99.82729119999993;99.73635999999996;99.69089439999998;99.64542879999999;99.78182559999995;99.64542879999999;
39.01819200000024;19160.0;99.69089439999998;99.69089439999998;99.82729119999993;99.82729119999993;99.73635999999996;99.82729119999993;99.82729119999993;99.73635999999996;99.69089439999998;99.73635999999996;99.55449760000002;99.83732639999992;99.69089439999998;99.78182559999995;99.64542879999999;99.82729119999993;99.73635999999996;99.69089439999998;99.64542879999999;99.78182559999995;99.64542879999999;
39.52819200000024;19160.0;99.67563919999998;99.67563919999998;99.82719119999993;99.82719119999993;99.73625999999996;99.82719119999993;99.82719119999993;99.73625999999996;99.67563919999998;99.73625999999996;99.55439760000002;99.82207119999993;99.67563919999998;99.76657039999995;99.64532879999999;99.82719119999993;99.73625999999996;99.67563919999998;99.64532879999999;99.76657039999995;99.64532879999999;
